Review,Rating,gensim,kmeans_tfidf
"unprofessional,  only interested in your money and will fabricate medical records.",1,4.217971323561752,5
my furbaby of 12 years old who had cancer started convulsing this weekend to the point she was really suffering. it broke my heart to see that and decided to have her cross the rainnow bridge . the decision was hard but could no see my 3 …,5,4.064861882836929,5
outstanding service! my dog bella fell ill and immediately we had an appointment.  the following day we were referred for an ultrasound and she was operated for a splenectomy the next day.   congratulations to dr. poulin and her team.  so …,5,4.298473419818284,5
well organised and helpful. pleasant and most importantly our dog recognizes the location and tends to pull me to the door. once inside he waits without anxiety for his appointment. i find that appointment times are generally respected. …,5,4.414916108794273,5
"was told my dying cat who was about to die , oh well can’t see you til mid november and we are the beginning of october . so what am i suppose to do, let me kids see my cat die in my house .it was a sudden thing but they are the ones who …",1,4.211612204927344,5
"have taken my animals there over the years, good service but a  little pricey feels like a money grab at times, test, tests, and more tests.",2,4.199234220903486,5
"me pilar ortiz,
i had the same problem with my dog’s theet (5 pounds chinesecrest dog).
my vet at that time  was considering that it was way more healthy for my dog to keep them till her sterilization’s operation than putting a young dog …",5,4.205282565185476,5
"i normally don't provide reviews and i wish i could provide a higher rating.  we took our miniature poodle to this clinic for his vaccines.  during our second visit (puppy was 6 months old), i told the vet that the lower baby canines had …",1,4.242337316418984,5
"everyone was so patient and kind, both to me and my cat. highly recommend.",5,4.410032421435747,5
"the clinic is very caring when you are in person with capable and kind vets and vet techs. i'd love to give a better rating based only on that aspect. tldr: difficult to speak to someone, difficult to schedule appointments, information on …",2,4.357045176237413,5
"superb service, super knowledgable people, caring animal lovers and are always accomodating! they remember their clients and pets, its always a personalized experience here. they go above and beyond in answering any questions regarding your …",5,4.550352258491768,5
awsome place and super clean.  very nice ppl working at the front desk when i picked up cat food!,5,4.345157958474997,5
"as we are dealing with covid-19  they at the clinic are making it almost impossible to get an appointment for our pets . i'm constantly told to call back early the next morning to get an appointment,  but then i'm told i cant have an …",1,4.127134637043107,5
understaffed and unable to make appointments. we switched to another vet,2,3.9048062849477843,5
always happy with the care they provide to my furriest loved ones.,5,4.473807500239475,5
"this is my main vet clinic, they are kind and understanding. very busy all the time which is a good sign but on the downside, it is difficult to find appointments for the same day.",5,4.3326398502459735,5
never disappointed,5,3.7741825669064113,5
one of the best vets i've been to. caring staff who will give you their honest opinion even if it doesn't result in more money for them. can't recommends them enough.,5,4.259537113504134,5
"it breaks my heart to leave a bad review of this clinic, having brought our animals there for around 20 years. however, things have changed with new ownership - something which hasn't been advertised. unfortunately, the kind, caring vets & …",1,4.286118045056216,5
very kind staff and reasonable prices,5,4.377419573525633,5
"(translated by google) very good service and very satisfied for years. 👌🤗

(original)
très bon services et très satisfaite depuis des années. 👌🤗",5,4.948585310223469,5
"i brought my dog to this vet july 13, 2020 at 12:30pm. something was wrong with my dog blue. when i woke up blue didn't come to me and he always comes to me when i wake up so i knew something was wrong with him. so i brought blue the vet. …",1,4.1415530535742135,5
"very helpful, great process for covid",5,4.657973685677067,5
"only went to get my cat's stitches removed, but everyone was very kind, and they were very quick! will definitely be going back :)",5,4.179630777556886,5
"(translated by google) thank you very much to the best veterinarian i have had the chance to meet! dr isabelle poulin from the animal health clinic,
a really fantastic veterinarian, attentive, understanding, efficient, welcoming, …",5,4.577442613565253,5
"best vet in montreal! would 100% recommend!
in the past 3 months i took my cat to multiple vets due to a mass under his tongue that wasn't allowing him to eat or drink water properly. no one was able to tell me what he had and i just kept …",5,4.10213442615566,5
"we have dogs and a cat ( who thinks is a dog)
we see dr isabelle poulin and are absolutely in love with her practice.
she is caring ( will make out with my bulldog) and professional. our dogs are old so you can imagine the appointments. she …",5,4.464150818012717,5
"i've got the best vet in the whole world! trust, is one of my priority, then comes the decisions for the health of my dogs! i found isabelle poulin in repentigny took cared of my dogs and when she moved to animal health clinic, i just …",5,4.374159179843669,5
"(translated by google) one of the best veterinarian in montreal was attacked before my eyes yesterday june 15 in front of the clinic. an aggression of great wickedness. not by an animal, but by a cat owner who has become hysterical who is …",5,4.277172148812314,5
good,5,4.696918229311199,5
"(translated by google) i just want to thank dr. poulin for being patient and empathetic during the euthanasia of my dog ​​fluffy. this dog has been part of my family for over 13 years and thanks to animal health clinic and the veterinarian, …",5,4.408544252310437,5
the only vet i trust.,5,4.34316795548359,5
"my chihuahua coco is now 12 years old , 3 years ago he started limping and was more and more disinterested in walking . 2 years ago he could barely walk a few meters before sitting down to rest. after an examination from dr. poulin she …",5,4.013730031203225,5
"this was my vet for my previous dog for the last 7 years and i did not have any complaints with their service.

however, i have adopted another dog in october, a rescue and had him sterilized in december as the law stated it had to be done …",2,4.16368868808126,5
"the veterinarian i saw for my cat was the best ever. great diagnostic skills, to the point, gentle handling of a very scared rescue, and supported by a very efficient team. clinic very clean. stair or ramp option at the entrance. street parking available.",5,4.445673021833727,5
doctors are no help. the air circulation is horrible! all this place wants is your money! they dont even refer you to specialists! just $$$$$$$$$$. dollar signs. it's sad that they are not in this to help animals.,1,4.1667075006555,5
"i absolutely love this clinic. great staff, super educated and knowledgeable vets. there is none of that feeling if pressure or guilt when you don't agree to a procedure. the fact that they have an ultrasound is a huge bonus. not all vets …",5,4.300108811569176,5
"vet said my cat had to go under to stitch up an open abscess wound. the process seemed very invasive and painful for the nature of this wound, and i was told i did not have any other realistic options...i did not buy that for a second, as …",1,4.119293823936506,5
lovely staff and incredible vets. they treat our kitties so well!,5,4.613559959287198,5
"have always had positive experiences over 5+ years and multiple pets (all cats).

it isn’t anyone who would be able to navigate the difficult and challenging conversations that the vets / techs / support staff have to have with people …",5,4.232073944050586,5
excellent first time experience my new puppy got mauled with affection it was awesome thank you for such a wonderful experience....and everyone was super friendly my uncle and a friend both recommended this place to me we also bought this super cute toy there which my pup loves,5,4.532548618387873,5
hey love animals,5,4.199502497892617,5
"been coming here with my dogs for over two decades. the most affordable place, caring vets and staff!",5,4.445539967438365,5
"(translated by google) very ainable by cons the prices are to review $ 150 to just shave the cheek of my cat is ordinary

(original)
très ainable par contre les prix sont a revoir 150$ pour juste raser la joue de mon chat cest ordinaire",5,4.4801401083681895,5
very accomodating,4,4.011805067472689,5
great experience here! the vet is really caring and honest. he doesn’t try to pull money from you for no reason. we always buy our dog’s food here and the staff is super friendly every time.,5,4.466524737979423,5
"our cat hans was blocked and suffered from a urinary obstruction preventing him to pee. we were very worried as this happened during the weekend and it was threatening the life of our cat. fortunately, the animal health clinic is open on …",5,4.20274599588292,5
good care of animals....fully equipped,4,4.554795723271083,5
really good service !,5,4.709161576165771,5
they always handle our cat's needs super well. whether it's a checkup or surgery i know he's in good hands.,5,4.2971931627364475,5
"the animal health clinic provides a friendly, expert and thorough service at a very reasonable price!  the veterinarians are top of the line and very caring!  the staff are very friendly, courteous and efficient!  they took excellent care of my cat and cured him of his bladder infection!  i highly recommend the animal health clinic!",5,4.555824874181582,5
"i used to live up the street from this vet, and so naturally it was the first place we checked out. we were decidedly unimpressed with how our cat was (man)handled the first time years ago, but every other time since then has been …",5,4.1865613172841645,5
"awesome staff and veterinarians. friendly, helpful, and sympathetic, very professional. centrally located, bright,  and clean facilities. parking is not usually an issue. i highly recommend this place.",5,4.611361719417493,5
"super friendly staff, and great expertise. we owe them the well being of our 14 year old kitty!",5,4.529508299244785,5
friendly and supportive staff. they helped me say good bye to my beloved cat and they handled the whole procedure with such grace and professionalism.,5,4.5760481457037585,5
thank you for your great service! amazing front desk staff and doctors. happy that my pets are in good hands.,5,4.612356275338382,5
awesome place for your animals :) amazing vets,5,4.534805154242986,5
the staff at the desk are very nice and the vet that i met with was friendly and knowledgeable. my cat was very calm during the check-up so i gather she liked him too! their pricing is very good. the only thing is they don't have a parking so if you're going by car you have to find a spot in the street nearby.,5,4.346989444407017,5
"my dog passed away because of dr. catalina zapata's misjudgment.  when i was explaining all the detailed symptoms about my dog, she didn't really know that what kind causes made my dog being suffered. (unsure for everything, said all …",1,4.158139086750128,5
"the veterinarians and animal techs here are absolutely amazing. it was a roughy time and they were understanding took their time...allowed us time with our baby and did their very best to make a hard experience a bit easier.
this is …",5,4.376681359427633,5
good service,4,4.730258693116843,5
very kind and good with my dog.,4,4.583278969143071,5
very pleasant and professional service.,5,4.872343208256015,5
amazing!,5,4.306743022975418,5
"(translated by google) super staffs! in addition to being very friendly, they really take their time.

(original)
super staffs! en plus d’être très sympathiques, ils prennent vraiment leur temps.",5,4.636581882924548,5
"they do not return your calls , only in it for the $$ ....avoid at all costs!!!!!",1,4.048153914191678,5
my kitten was treated carelessly. dr maccay didn’t even remember to write down her weight during her first examination. she was very sick after they prescribed her medicine for ring worm. did not give me any information about sanitizing the …,1,4.076081790682418,5
very professional clinic. they made us feel very welcome. they were very gentle with our dog.,4,4.5728406175290734,5
ive been taking both my dogs here for yrs. both have gotten surgeries here also. i would never trust my doggos anywhere else.,5,4.191235942565976,5
people there are caring and give good service but like any animal health clinic the prices are high they will try to bamboozle you into spending money but that happens in any animal clinic however if you're looking for a place where people care and are conscientious this is a good place to go,4,4.2333114340763665,5
very good service comes with a high price. expensive but very friendly atmosphere and staff.,5,4.540942151192461,5
"staff is friendly, prices are reasonable, easy to reach them for any issues and to get medication refills or even suggestions.

i've been going for four years - same as my brother and his wife.

best place to go if your in montreal.",5,4.2215060287911195,5
not sure if it's just me but they don't even answer the phone.  leave a message and they dont call me back.,3,4.060111142462718,5
excellent service,5,4.85916283282204,5
"they were exceptionally kind and gave me the time and kind words during a very, very hard time.

my only complaint, is they slipped me a consolation fee for something that didn't need it, and when i was far too emotional to consent/contest.",3,4.199243801324213,5
"(translated by google) really very satisfied with all the support. since making appointments to the management of the file, nothing to say, everything went well and efficiently. the vet cared for my zoe with passion and gentleness. i …",5,4.432204883832757,5
"nice caring people whose only mission is the betterment of our animal brothers and sisters.
kitty was back home asap and chill'n, once again!thanks.",5,4.515897655180485,5
honestly probably one of the best vets in montreal! their prices are much more reasonable than any other clinic i've been to. my tom cat nearly passed away from a urine blockage and they saw him right away even tho i didn't have an …,5,4.123931433098465,5
i trust dr gilmour and his team with my precious dog. i recommend them highly.,5,4.452099022361414,5
brought in a wild squirrel and they billed me.,1,4.16380482027651,5
the technicians here are always super caring with my dog and it shows that these people really have the animals' best interests at heart.,5,4.486070964541639,5
the best care,5,4.633084144803195,5
"(translated by google) dr. gilmore was infinitely sympathetic and sweet when he came to put an end to my dog's suffering. i'll never forget. thank you.

(original)
docteur gilmore a été d'une sympathie et douceur infinie quand il est venu mettre fin aux souffrances de mon chien. je n'oublierai jamais. merci.",5,4.456759399209197,5
"i've been going to the animal health care clinic for over 10 years to have my cats taken care of. the staff is knoweldgeable, courteous and professional. i have never had to wait long to see a veterinarian when i have an appointment, and …",5,4.263719002513947,5
great people!,5,4.516711349522279,5
ok so my first experience was terrible but i came back 4 years later and it was amazing. a lot can change in 4 years so for now i'm giving them the benefit of the doubt with 4 stars.,4,4.2672401428981885,5
"excellent staffs and services. reasonable prices, would definitely recommended if you little bud is feeling sick.",5,4.355322099291536,5
they were very understanding and sympathetic when had to put to sleep my little cat,5,4.154198993286723,5
"dr zapata was a great help, she has been there for me every step of the way making sure my kitty got better fast. everyone at this clinic cares about what they do, and it's always a pleasure to see everyone.",5,4.335369583861937,5
professional and caring about your pets.,5,4.605146365680262,5
"like usual, excellent service, very polite and efficient.wish they took care of people also
anna and claude",5,4.679463081386864,5
bad experience. interested in your money and try to convince you to do things for your pet so that you spend more money. heard from a friend that they killed his pet and didn’t refund him the money for the surgery.,1,4.1280365659729945,5
friendly caring staff who really takes care of your fur baby,5,4.633096539216427,5
professional caring ... dr. g is top tier.,5,4.546679604174479,5
been going there for years. dr seto first and dr gilmore. wouldn’t dream of going anywhere else. attentive and caring as if your pet was the only one that mattered. you feel like they are doing it for the love of the animals. i mean that …,5,4.347106009149471,5
excellent service and staff my dog loves going to the vet,5,4.613501912165157,5
"amazing kind people that help me with my pets and have helped throughout the years
dr gilmore specifically is very kind",5,4.459043760757669,5
"always a pleasure, they take good care of my baby.",5,4.43427866570331,5
by far the most professional and caring clinic.  i have been taking my dog here for the past 10 years. they treat her with exceptional care and take time to explain the details. i would give them more stars if i could,5,4.269029844989841,5
"we've tried 4 different vet offices in the area and we like this one the best.  our dog has had two urgent cases, one for a systemic infection and the other for an intestinal blockage and the care and service was caring and thorough. their …",4,4.307954749070019,5
"hands-down the best vet clinic i have found anywhere.  my worst / best story: i called with a dog in obvious need and pain at six pm this past week, after a local vet told me to take him to the dreaded animal hospital. the clinic instead …",5,4.1955942991238535,5
"great clinic. friendly, caring staff and doctors are amazing.",5,4.895930853019422,5
the vets & techs there are fantastic. they've treated both my cats several times and are very thorough without being pushy about treatments. they're open late in the evenings which is great.,5,4.43647019815999,5
great facility with caring staff and doctors.,5,4.6932215162592135,5
"really great clinic!!! i came here for an appointment to get my dog neutered and everyone was really friendly and helpful and willing to answer any questions i had about the procedure and potential costs.
going to the vet is always pretty …",5,4.330666762140815,5
best veterinary clinic in montreal!,5,4.226074028257948,5
"one of their vets thought my cat may have a heart murmur and that his sneezing wasn't something to worry about when in reality he had a huge infection taking up the space of his entire left lung, he ended up in intensive care at the …",1,4.087999748573311,5
dont look for any other place to take your loved one.  they are just awesome.,5,4.260789858000861,5
"truly the best medical experience ( human or otherwise ) i've ever had. they were professional, considerate and had great "" bed side manner"". dr katie mackay was considerate of our financial situation without us even mentioning it. she went …",5,4.459697330994279,5
great clinic with really good service they really care about the dogs!!!,5,4.56224786204843,5
"best vet clinic in montreal . vets are very knowledgeable and helpful. if your pet is sick, this is the best place to go at resonable prices. they took good care of my cat, he had a uninary blockage. and we kept going back since then",5,4.365703390178199,5
"best vets in town. caring, friendly,professional and available for discussion. thank you",5,4.675113943885757,5
she loves it.,5,4.129826187075048,5
dr. gilmour is absolutely amazing.,5,4.394044020761968,5
caring and professional service.,4,4.854349094761616,5
i have been going there for more than 10 years. dr gilmore is amazing! very professional and compassionate staff. i also appreciate that they are pretty much always on schedule and do not push for unecessary expenses.,5,4.363910037235719,5
this is a great place. the employees and vets are so helpful and friendly. they are very accommodating. my puppy loves going. thank you,5,4.61861978023973,5
it's been 14 years that i've been going to the animal health clinic in ndg with my cats and dog. when my dog had a life-threatening back injury we were lucky that i could take him to see dr. gilmore who over the years i had grown to trust …,5,4.152982107427399,5
waited forever. got a vet that wanted me to pay for a scan of my cat's head for a simple upper respiratory infection. highway robbery!,1,4.0096990335805645,5
very fair prices and people who care about people and their animals. my vet for life.,5,4.402213628052056,5
"(translated by google) i was very happy with the service of this veterinary clinic (i just moved to europe, that's why i use the past).

the last year my dog ​​stayed for a week hospitalized there. the team looked after my very sick dog in …",5,4.293438407818131,5
good vets,4,4.41811162440481,5
pretty good clinic! got my file transferred from another vet. their fax doesn't work do had to bring it myself other than that staff really friendly and the doctors are amazing! my cat fell in love with one of them,4,4.320759765260728,5
tick and flea prevention medication is usually cheaper here than the competition. very helpful staff.,4,4.356132804892916,5
expenssive but  received very good service.,4,4.5970357250979905,5
great friendly staff,5,5.005856414747402,5
some stuff have giving me attitude :/,3,4.188969129904302,5
"i love the vet techs here. even the receptionists are knowledgeable and give some advice, which really helps put you at ease. they do an excellent job of following up and it's such a comfortable atmosphere. it helps that it's across from a grooming salon and dog park too!",4,4.402020512022583,5
very expensive,3,4.191647994266837,5
i've had very good experiences with this vet but will never go back. i moved to ottawa but couldn't get a quick appointment there so i brought my dog to this vet where she was seen before. my dog had an infected anal gland which was …,1,4.176327115166246,5
this place is amazing!!! the clinic took my sister and her beloved dog in without an appointment. my sister's dog was having cluster seizures😢. they did everything they could to save my sister's fur baby in january. unfortunately taylor didn't make it😢. the staff were so compassionate and understanding.  i recommend this place 100%.,5,4.317841248156219,5
this clinic is the best!,5,4.444836511896471,5
extremely competent veterinarian doctor! highly empathetic and trustworthy.,5,4.585511950553224,5
"a vet that is as efficient, clean and professional as any gp's office. my cat was seen 3 times in 3 weeks and treated in a kind, compassionate and understanding way. most importantly she was saved and is enjoying a happy healthy life again. after going to 5 vets downtown, westmount and ndg i can know this is the best clinic.",5,4.432456957411141,5
very good expertise and pricing. good experience.,4,4.784243109493787,5
"cannot say enough good about this place, highly recommend it to anyone",5,4.117714387764731,5
great staff. very compassionate and friendly.,5,5.016449125154373,5
"incredibly thoughtful, friendly and explain everything clearly. they are a great group of vets. have been going there for years.",5,4.437244092398741,5
"i have nothing but good things to say about this vet.  i started bring my dog there many years ago because i used to live in montreal.  i continue to bring my dog there despite having moved to st-eustache.  every staff member that i have dealt with has been competent, trustworthy, courteous and welcoming.",5,4.300032473364858,5
great vets!,5,4.466567843320998,5
best vet in the 514,5,4.225964672463229,5
"some time ago, my cat bonnie was afflicted with urinary crystals which needed immediate treatment. dr peter gomberg took the situation well in hand and made sure that bonnie was eating the proper food and took her in for a second check up …",5,4.222566995355192,5
great and friendly staff!! plus they love our moxie ;),5,4.823794582529214,5
amazing amazing staff . they don't push for unnecessary things especially when they know you are on a budget. they are always very kind and call after every visit to see how your pets are doing . could not ask for better service,5,4.33296367436237,5
"awesome serice, they will always try to help but just be careful with your wallet this place is very pricey",4,4.256991334908771,5
"excellent services for both cats and dogs, much recommended!",5,4.55840002616849,5
"nice staff, quick service",5,4.6280489725444305,5
"it's with regret that i give such a low rating for this clinic.  they are professional, polite and i know they care.  however, despite my having 4 dossiers with them ( three cats and one dog) it has been three times that they have not had …",1,4.257484565414098,5
"great priced vet for dogs and cats, always courteous vets and very empathetic service. my dog is always well treated here :)",5,4.746603876116268,5
good community vet clinic with a very caring staff.,4,4.751356331765189,5
vets seem to very caring. only been for routine check up and shots.,4,4.247207904654062,5
"(translated by google) bilingual service. very welcoming and smiling employees. fast (emergency) rv possible.

(original)
service bilingue. employées très accueillantes et souriantes. rv rapides (d'urgence) possible.",5,4.7119872051456815,5
friendly,5,4.339005215754172,5
great clinic !,5,4.429461095587646,5
"three weeks ago we brought our cat here. after 25 minutes with a less than passionate vet and  425$ bill we left with the understanding that our cat had ""weeks"" to live. today we went to another clinic to have our cat euthanized, but this …",1,4.148313813520152,5
the staff are awesome,5,4.5480898013472775,5
i called the animal health clinic and told them that my dog was getting sick and lost his appetite. they made an appointment for the thursday that week.(they should have told us to go to a hospital) we went for our appointment and they sent …,1,4.1429016347080205,5
"2 of my pets have been followed by the clinic. all the vets are compasionate, and know when to direct you to a specialist if needed be. they will present you with all your options and will rarely send your pet for unnecessary tests if the vets don't deem them necessary. great team!",5,4.252665226689019,5
"great service, i've been taking my dogs there for over 4 years now and i never had a problem! i met several of their vets and they were all very professional and kind with my dogs. it is not the cheapest place around but it is definitely worth it to pay for it!",5,4.289603367959591,5
"my dog, cosmo, thinks this place is the best.  super friendly staff n good natured towards yr pet",5,4.680531865739851,5
staff is always super friendly and there is always a warm environment,5,4.725195311828023,5
i have been bringing my cats here for 6 years and whether it's a well animal visit or emergency care or surgery everyone has been very professional and has never pushed services just to make money. email communication for a surgery with …,5,4.28442432912917,5
"honourable, respectful, excellent diagnostics. best in the city!",5,4.802187965238265,5
"this place has been my dog's vet for the past 7 years, but i will no longer bring her there.

i called them up because i noticed my dog's teeth were rotting, so the clinic told me to bring her in. upon inspection they did confirm the teeth …",1,4.160591513763114,5
judgemental and snobbish. feels fake in there.,1,4.074784796435532,5
"if you care about your pet do not use this clinic. they cannot guarantee that one vet will call you back or that your elderly cat will get the follow up they need. the talk between themselves and have little care or respect for their clients perspective.
do not use this vet if you care about follow up for you animal.",1,4.200456002074095,5
great first experience! took our puppy in for his second round of vaccines.  very friendly reception staff and dr mackay was kind and answered all our questions. thanks!,5,4.573438628367568,5
"nice clinic with mostly great service. the last two times i went for a follow-up to an issue with my dog, the vet didn't charge me any visit fees, which i appreciated a lot. they are also not pushing medication unnecessarily and for the …",4,4.2380848829747855,5
"(translated by google) at the reception you speak the french and they answer you in english ..

(original)
a la réception tu le parles en français et ils te répondent  en anglais..",2,4.494183541485463,5
great caring vet clinic!! they are all amazing and take really good care of our furbabies!!,5,4.692052380885964,5
bad customer service and rude receptionist.,2,4.30664931520892,5
excellent service and pet-friendly staff!,5,4.938642580801927,5
best experience i've had -ever- with a vet. highly recommend!,5,4.456647556916725,5
"could not overstate my satisfaction. i have never been to a vet clinic i felt comfortable trusting with my animals. not only did they perform a miracle to save my cats leg, but i could tell the veterinary and the staff genuinely care for …",5,4.267507532985665,5
"the vets here are all very nice and so is the rest of the staff. they know what they're talking about and they really care about your pet's well being. the head vet and owner, dr. alan gilmour is very nice and really cares about animals. he's there to help you and your pet.",5,4.45535297075744,5
my dog loves the place. i've gone in so many times for a quick question or weigh-in. reasonably priced. i've found all the staff to be great.,5,4.319622378769685,5
"(translated by google) honest veterinarians who really care about your pet

(original)
vétérinaires honnêtes qui se préoccupent réellement de votre animal",5,4.680815427571727,5
very friendly staff. sometimes you wait a long time even if you had an appointment,5,4.2525947927611405,5
"in terms of veterinary care, the animal health clinic has been great to us. they are always very kind to our dog, who loves to snuggle with everyone at the clinic who will let her. however, after her spay surgery, i was sent home with four …",3,4.310768105622715,5
doctors are fine but terrible receptionists with attitudes,3,4.190370863136404,5
it is very obvious with dr. gilmour that he really cares about your pet. very caring support staff also!,5,4.554097405174438,5
"ok, friendly staff",3,4.576160150460554,5
thay are good  with pets and can work with you on what needs to be done in the best way for you and the pet and there prices are good,5,4.403242136188157,5
"(translated by google) exorbitant fees for my cat: $ 600 to pass some exams, forcing me to leave one night ($ 100 more) and leaving me without diagnosis, without a treatment plan (because the exams were not completed) with the feeling that …",1,4.039688896823733,5
amazing place. terrific follow up calls after visits. they really care! very patient and reasonable prices.,5,4.397771457054432,5
"yesterday i took my dog for vaccination, they also did ""fecal test"": they told me if i wait half an hour i can get the result. to have the sample fresh, with their technician, we walked my dog a while. i didn't want to wait, they said the …",1,4.041261569744182,5
"great doctors,  horrible receptionists!

the girl on reception told my dog's blood test was fine and 2 weeks after i am getting a call from our vet telling it is not!!!!! in our case there's nothing super serious, but this ""mistakes"" of …",1,4.280816476706304,5
"great service! visited them two times and will come back because i'm satisfied with their service and qualification. fair price and have data base for most of the pet insurance, so you don't have to worry about sending emails or fax to the insurance.",5,4.25785223154738,5
"i've been with them for less than a year, i went cus my cat needed a surgery and i don't want to go back to her old vet cus they have different vets for every visit and they don't seem experienced (one of them was very rude which triggered …",4,4.206010676055204,5
fast and great service. super friendly staff.,4,4.84961224655122,5
"the vets and vet techs have been generally amazing in my 2 years going to them. their receptionists not so much. i've had a few poor customer service experiences when calling for appointments or inquiries, which can really make or break …",2,4.235730140107138,5
"can't say anything bad about that place. professional, kind, and caring!",5,4.305836809907638,5
very nice clinic. decent appointment wait time. good price for the service. people are nice a caring about your animal !,5,4.527996981065448,5
dr gilmour is great,5,4.4788680266399306,5
very nice doctor. they care about your animal and the prices are very reasonable.,5,4.457673137736606,5
very friendly staff and will often give good deals on the bill. i highly recommend!,5,4.495588263079709,5
just amazing place can't say anything more,5,4.141258098314342,5
"very caring vets, relatively easy to get an appointment and i never feel like i'm being ripped off.",5,4.296357417245391,5
i have always had quick and caring and friendly service.,5,4.606126275046016,5
"dr. seto is an exceptional vet. he is very knowledgeable, caring and remembers everything about our cat and her complex history. we drive in from the west island to see him because he is so good. he is one of the rare vets i've met that is …",5,4.467071531337398,5
the only clinic i will ever trust! for over 20 years my mom hase been goin there for all are animals and not once did the staff not do everything in their power to help save are loved ones.i the vets there actually love animals and dont do …,5,4.294785446172683,5
"friendly, honest, knowledgable and caring.",5,4.659083567138056,5
the best one,5,4.407778859718089,5
"dr seto is the most trustworthy vet i have ever used. despite having a vet clinic two minutes from our home in the west island , i travel to his clinic because he is very competent and compassionate.  dr  seto has taken care of a few of my dogs over the years with various health concerns. you will not be disappointed i promise!",5,4.3688326817719325,5
very accommodating and friendly staff. the vets are great as well!,5,4.808912291312737,5
"(translated by google) i went to this clinic because i had read several positive comments about it. i was very disappointed.
i arrived there with my 6-month-old puppy with a limp.
after waiting an hour, i met a young veterinarian who spent …",2,4.187102336583557,5
love the animal health clinic,5,4.270798811288383,5
"dr. katie mckay, professionally acknowledged all of my concerns and took the time to answer my questions.  i was thoroughly impressed with her compassion, knowledge base, and the course of action recommended.  i was also impressed with the …",5,4.435474099173969,5
"to dr davis wood dvm & to dr allan gilmour our greatest thank you, for the great service you provided our family and our cat ( le gros)
and to all the technician and all employee thank you!",5,4.639745658781635,5
"i have been to several vets depending on where we live at the time.  i really like this vet.  they arent pushy, they so far have always offered the cheapest treatment available first.  they come off as really honest.  i am sure it depends …",5,4.2577499778277,5
"professional, nice staff, don't have to wait long for an appointment, and so caring and kind to my animals.  average costs for a veterinary clinic.",4,4.3615069387828775,5
very lucky to find it! very nice competent doctors and good prices!,5,4.465386172294501,5
"great customer service and knowledgeable vets. prices are good as well, paid 2 times more for a blood test at dmv",5,4.447285121069756,5
i say no . they did not even check my cat and my cat just had 1 vaccine but i have charged 90 $ for it. dirty table and smelly. my cat was going to be mad with that.,1,4.052939548347809,5
"love it, they don't over charge (or charge for useless things) and the vets are honest, without forgetting the amazing tech team!",5,4.290106713135384,5
"best veterinary service in town, anywhere for that matter.  they do not overcharge nor try to see your pet too many times.  they run a very efficient, well run operation.  the personnel are always friendly and the vets are terrific.  my dog loves them!",5,4.401174369879303,5
"last week we brought our cat abby to see dr. seto,  she had been acting odd and was not eating. she was hospitalized for a week and her condition was quite serious. since she is now getting better i wanted to take this opportunity to thank …",5,4.232650643012056,5
"they ran the extra mile to save my cat who was in extremely bad shape. they were awesome! special thanks to doctor gilmore, doctor mackay and the technicians for their extra devotion, help, interest and strength in difficult moments. we were very lucky!",5,4.363347265329129,5
"i have been this clinic 4-5 times and with all due respect i have to say - no to their service.

1st time i went this clinic, they pushed me ordering some expensive exams and meds for one of my dogs. i stopped the treatment 2nd day, and my …",2,4.22333399321486,5
i had an amazing experience . the vet that help me was great she explained everything to me and didn't make me feel bad when a i said no to a blood test . she even give my cat a free shot of medicine to calm her stomach and offered me a …,5,4.226873297582768,5
"i took my 8 year old cat to the animal health clinic for the first time today and i was really impressed.  the receptionist, dr. rassi and the technician we saw, were all very good.

many people have recommended this clinic to me before but …",5,4.323828285107198,5
"i absolutely love this place,u can tell they really care for your animals,as the people work there some of them bring there own pets,it is a very friendly place,i recommend it to any pet owners who want a clinic that treats your pet as a family member",5,4.364436181950048,5
